source,target_distance,distance,sample_id,disc_prob,disc_flag,v_score_sum,threshold,beacon_flag,final_flag,experiment_mode,distance_group
generated.csv,1520,1520,493,0.5957959294319153,0,13,34.099999999999994,1,1,or,long
generated.csv,1600,1600,128,0.4373888075351715,0,15,32.05,1,1,or,long
generated.csv,1600,1600,261,0.4551166296005249,0,25,32.05,1,1,or,long
generated.csv,1600,1600,14,0.7617321014404297,0,5,32.05,1,1,or,long
generated.csv,1600,1600,278,0.4665314257144928,0,15,32.05,1,1,or,long
generated.csv,1600,1600,135,0.7618415355682373,0,4,32.05,1,1,or,long
generated.csv,1600,1600,249,0.47623008489608765,0,15,32.05,1,1,or,long
generated.csv,1600,1600,370,0.4519946277141571,0,16,32.05,1,1,or,long
generated.csv,1600,1600,213,0.42829611897468567,0,20,32.05,1,1,or,long
generated.csv,1600,1600,16,0.4480173587799072,0,14,32.05,1,1,or,long
generated.csv,1600,1600,210,0.4401761591434479,0,18,32.05,1,1,or,long
generated.csv,1680,1680,227,0.43193739652633667,0,15,32.099999999999994,1,1,or,long
generated.csv,1680,1680,291,0.21804273128509521,1,7,32.099999999999994,1,1,or,long
generated.csv,1680,1680,482,0.45700278878211975,0,14,32.099999999999994,1,1,or,long
generated.csv,1680,1680,92,0.42312368750572205,1,17,32.099999999999994,1,1,or,long
generated.csv,1680,1680,38,0.446118026971817,0,15,32.099999999999994,1,1,or,long
generated.csv,1680,1680,84,0.2266688197851181,1,10,32.099999999999994,1,1,or,long
generated.csv,1680,1680,472,0.5212836861610413,0,7,32.099999999999994,1,1,or,long
generated.csv,1680,1680,302,0.2482321411371231,1,5,32.099999999999994,1,1,or,long
generated.csv,1680,1680,428,0.47522494196891785,0,13,32.099999999999994,1,1,or,long
generated.csv,1680,1680,19,0.4744654595851898,0,21,32.099999999999994,1,1,or,long
generated.csv,1760,1760,151,0.589402973651886,0,15,33.0,1,1,or,long
generated.csv,1760,1760,297,0.44125449657440186,0,18,33.0,1,1,or,long
generated.csv,1760,1760,37,0.46229493618011475,0,12,33.0,1,1,or,long
generated.csv,1760,1760,459,0.4578001797199249,0,20,33.0,1,1,or,long
generated.csv,1760,1760,93,0.5780175924301147,0,12,33.0,1,1,or,long
generated.csv,1760,1760,146,0.4933854937553406,0,22,33.0,1,1,or,long
generated.csv,1760,1760,232,0.4398173391819,0,17,33.0,1,1,or,long
generated.csv,1760,1760,6,0.7113455533981323,0,6,33.0,1,1,or,long
generated.csv,1760,1760,427,0.4948209226131439,0,18,33.0,1,1,or,long
generated.csv,1760,1760,125,0.4266885817050934,0,4,33.0,1,1,or,long
generated.csv,1840,1840,95,0.4780735969543457,0,13,33.0,1,1,or,long
generated.csv,1840,1840,48,0.425922691822052,0,12,33.0,1,1,or,long
generated.csv,1840,1840,220,0.539266049861908,0,17,33.0,1,1,or,long
generated.csv,1840,1840,304,0.41294896602630615,1,23,33.0,1,1,or,long
generated.csv,1840,1840,324,0.24371308088302612,1,7,33.0,1,1,or,long
generated.csv,1840,1840,179,0.4735434949398041,0,10,33.0,1,1,or,long
generated.csv,1840,1840,364,0.44804468750953674,0,15,33.0,1,1,or,long
generated.csv,1840,1840,389,0.43549099564552307,0,14,33.0,1,1,or,long
generated.csv,1840,1840,358,0.4280872344970703,0,18,33.0,1,1,or,long
generated.csv,1840,1840,153,0.4408070147037506,0,17,33.0,1,1,or,long
generated.csv,1920,1920,319,0.6063932776451111,0,8,31.049999999999997,1,1,or,long
generated.csv,1920,1920,438,0.2595503330230713,1,6,31.049999999999997,1,1,or,long
generated.csv,1920,1920,81,0.37793678045272827,1,6,31.049999999999997,1,1,or,long
generated.csv,1920,1920,448,0.5308253765106201,0,17,31.049999999999997,1,1,or,long
generated.csv,1920,1920,348,0.46182990074157715,0,18,31.049999999999997,1,1,or,long
generated.csv,1920,1920,499,0.4568272829055786,0,16,31.049999999999997,1,1,or,long
generated.csv,1920,1920,61,0.42926591634750366,0,14,31.049999999999997,1,1,or,long
generated.csv,1920,1920,286,0.4135798513889313,1,18,31.049999999999997,1,1,or,long
generated.csv,1920,1920,491,0.5022789239883423,0,19,31.049999999999997,1,1,or,long
generated.csv,1920,1920,274,0.46987831592559814,0,15,31.049999999999997,1,1,or,long
generated.csv,2000,2000,64,0.6249411106109619,0,5,28.099999999999994,1,1,or,long
generated.csv,2000,2000,347,0.7088584303855896,0,3,28.099999999999994,1,1,or,long
generated.csv,2000,2000,161,0.46590766310691833,0,18,28.099999999999994,1,1,or,long
generated.csv,2000,2000,200,0.4743863642215729,0,8,28.099999999999994,1,1,or,long
generated.csv,2000,2000,451,0.4399893879890442,0,19,28.099999999999994,1,1,or,long
generated.csv,2000,2000,208,0.49870073795318604,0,18,28.099999999999994,1,1,or,long
generated.csv,2000,2000,145,0.5978607535362244,0,8,28.099999999999994,1,1,or,long
generated.csv,2000,2000,141,0.42569875717163086,1,18,28.099999999999994,1,1,or,long
generated.csv,2000,2000,355,0.4493098556995392,0,22,28.099999999999994,1,1,or,long
generated.csv,2000,2000,401,0.5921971201896667,0,7,28.099999999999994,1,1,or,long
