source,target_distance,distance,sample_id,disc_prob,disc_flag,v_score_sum,threshold,beacon_flag,final_flag,experiment_mode,distance_group
generated.csv,400,400,41,0.46318405866622925,0,0,inf,0,0,disc_only,short
generated.csv,400,400,178,0.4652581512928009,0,0,inf,0,0,disc_only,short
generated.csv,400,400,83,0.46341416239738464,0,0,inf,0,0,disc_only,short
generated.csv,400,400,72,0.46119755506515503,0,0,inf,0,0,disc_only,short
generated.csv,400,400,52,0.4697461426258087,0,0,inf,0,0,disc_only,short
generated.csv,400,400,230,0.4681110382080078,0,0,inf,0,0,disc_only,short
generated.csv,400,400,23,0.4615030586719513,0,0,inf,0,0,disc_only,short
generated.csv,480,480,9,0.45968571305274963,0,0,inf,0,0,disc_only,short
generated.csv,480,480,32,0.4719293415546417,0,0,inf,0,0,disc_only,short
generated.csv,480,480,78,0.4654160141944885,0,0,inf,0,0,disc_only,short
generated.csv,480,480,97,0.4593437910079956,0,0,inf,0,0,disc_only,short
generated.csv,480,480,142,0.461799293756485,0,0,inf,0,0,disc_only,short
generated.csv,480,480,148,0.46094387769699097,0,0,inf,0,0,disc_only,short
generated.csv,480,480,189,0.4667151868343353,0,0,inf,0,0,disc_only,short
generated.csv,480,480,224,0.466325968503952,0,0,inf,0,0,disc_only,short
generated.csv,560,560,39,0.4596189260482788,0,0,inf,0,0,disc_only,short
generated.csv,560,560,111,0.46651023626327515,0,0,inf,0,0,disc_only,short
generated.csv,560,560,119,0.46382734179496765,0,0,inf,0,0,disc_only,short
generated.csv,560,560,143,0.4693908095359802,0,0,inf,0,0,disc_only,short
generated.csv,560,560,206,0.4659452438354492,0,0,inf,0,0,disc_only,short
generated.csv,560,560,209,0.4697696566581726,0,0,inf,0,0,disc_only,short
generated.csv,560,560,211,0.46768179535865784,0,0,inf,0,0,disc_only,short
generated.csv,560,560,216,0.46473222970962524,0,0,inf,0,0,disc_only,short
generated.csv,640,640,88,0.46049296855926514,0,0,inf,0,0,disc_only,short
generated.csv,640,640,96,0.46716514229774475,0,0,inf,0,0,disc_only,short
generated.csv,640,640,136,0.46038517355918884,0,0,inf,0,0,disc_only,short
generated.csv,640,640,152,0.4611150026321411,0,0,inf,0,0,disc_only,short
generated.csv,640,640,154,0.46455925703048706,0,0,inf,0,0,disc_only,short
generated.csv,640,640,190,0.4602314829826355,0,0,inf,0,0,disc_only,short
generated.csv,640,640,226,0.4629060626029968,0,0,inf,0,0,disc_only,short
generated.csv,640,640,239,0.4658149480819702,0,0,inf,0,0,disc_only,short
generated.csv,720,720,44,0.4697079360485077,0,0,inf,0,0,disc_only,mid
generated.csv,720,720,66,0.461971253156662,0,0,inf,0,0,disc_only,mid
generated.csv,720,720,77,0.46434664726257324,0,0,inf,0,0,disc_only,mid
generated.csv,720,720,139,0.46229735016822815,0,0,inf,0,0,disc_only,mid
generated.csv,720,720,167,0.4624744653701782,0,0,inf,0,0,disc_only,mid
generated.csv,720,720,169,0.4660479724407196,0,0,inf,0,0,disc_only,mid
generated.csv,720,720,197,0.4665703773498535,0,0,inf,0,0,disc_only,mid
generated.csv,720,720,199,0.46553969383239746,0,0,inf,0,0,disc_only,mid
generated.csv,800,800,22,0.464301735162735,0,0,inf,0,0,disc_only,mid
generated.csv,800,800,53,0.4609874486923218,0,0,inf,0,0,disc_only,mid
generated.csv,800,800,63,0.45950159430503845,0,0,inf,0,0,disc_only,mid
generated.csv,800,800,68,0.4642064571380615,0,0,inf,0,0,disc_only,mid
generated.csv,800,800,94,0.4664997160434723,0,0,inf,0,0,disc_only,mid
generated.csv,800,800,188,0.46752238273620605,0,0,inf,0,0,disc_only,mid
generated.csv,800,800,194,0.4645178020000458,0,0,inf,0,0,disc_only,mid
generated.csv,800,800,201,0.46301543712615967,0,0,inf,0,0,disc_only,mid
generated.csv,880,880,164,0.46941354870796204,0,0,inf,0,0,disc_only,mid
generated.csv,880,880,163,0.4693310856819153,0,0,inf,0,0,disc_only,mid
generated.csv,880,880,121,0.459474116563797,0,0,inf,0,0,disc_only,mid
generated.csv,880,880,144,0.46057185530662537,0,0,inf,0,0,disc_only,mid
generated.csv,880,880,165,0.4695371985435486,0,0,inf,0,0,disc_only,mid
generated.csv,880,880,248,0.46533793210983276,0,0,inf,0,0,disc_only,mid
generated.csv,880,880,238,0.4687674343585968,0,0,inf,0,0,disc_only,mid
generated.csv,880,880,65,0.46569257974624634,0,0,inf,0,0,disc_only,mid
generated.csv,880,880,140,0.4635380804538727,0,0,inf,0,0,disc_only,mid
generated.csv,880,880,27,0.46276336908340454,0,0,inf,0,0,disc_only,mid
generated.csv,960,960,109,0.4626559913158417,0,0,inf,0,0,disc_only,mid
generated.csv,960,960,222,0.4615405797958374,0,0,inf,0,0,disc_only,mid
generated.csv,960,960,30,0.4647652804851532,0,0,inf,0,0,disc_only,mid
generated.csv,960,960,47,0.45945248007774353,0,0,inf,0,0,disc_only,mid
generated.csv,960,960,31,0.45978739857673645,0,0,inf,0,0,disc_only,mid
generated.csv,960,960,70,0.4622338116168976,0,0,inf,0,0,disc_only,mid
generated.csv,960,960,114,0.45954570174217224,0,0,inf,0,0,disc_only,mid
generated.csv,960,960,176,0.46399739384651184,0,0,inf,0,0,disc_only,mid
generated.csv,960,960,214,0.4663674235343933,0,0,inf,0,0,disc_only,mid
generated.csv,960,960,54,0.4625420868396759,0,0,inf,0,0,disc_only,mid
generated.csv,1040,1040,115,0.46649372577667236,0,0,inf,0,0,disc_only,mid
generated.csv,1040,1040,180,0.4679417312145233,0,0,inf,0,0,disc_only,mid
generated.csv,1040,1040,17,0.460092157125473,0,0,inf,0,0,disc_only,mid
generated.csv,1040,1040,183,0.4655245840549469,0,0,inf,0,0,disc_only,mid
generated.csv,1040,1040,235,0.4616200625896454,0,0,inf,0,0,disc_only,mid
generated.csv,1040,1040,21,0.45962658524513245,0,0,inf,0,0,disc_only,mid
generated.csv,1040,1040,55,0.46366629004478455,0,0,inf,0,0,disc_only,mid
generated.csv,1040,1040,203,0.46728289127349854,0,0,inf,0,0,disc_only,mid
generated.csv,1040,1040,185,0.4622691571712494,0,0,inf,0,0,disc_only,mid
generated.csv,1040,1040,159,0.46935030817985535,0,0,inf,0,0,disc_only,mid
generated.csv,1120,1120,11,0.4639621376991272,0,0,inf,0,0,disc_only,mid
generated.csv,1120,1120,29,0.45951005816459656,0,0,inf,0,0,disc_only,mid
generated.csv,1120,1120,34,0.4596521854400635,0,0,inf,0,0,disc_only,mid
generated.csv,1120,1120,57,0.4660302996635437,0,0,inf,0,0,disc_only,mid
generated.csv,1120,1120,113,0.4648498594760895,0,0,inf,0,0,disc_only,mid
generated.csv,1120,1120,132,0.4650040566921234,0,0,inf,0,0,disc_only,mid
generated.csv,1120,1120,134,0.46560138463974,0,0,inf,0,0,disc_only,mid
generated.csv,1120,1120,158,0.4622074067592621,0,0,inf,0,0,disc_only,mid
generated.csv,1120,1120,229,0.4656699299812317,0,0,inf,0,0,disc_only,mid
generated.csv,1200,1200,79,0.46476104855537415,0,0,inf,0,0,disc_only,mid
generated.csv,1200,1200,116,0.46658456325531006,0,0,inf,0,0,disc_only,mid
generated.csv,1200,1200,126,0.4639148712158203,0,0,inf,0,0,disc_only,mid
generated.csv,1200,1200,129,0.4610423743724823,0,0,inf,0,0,disc_only,mid
generated.csv,1200,1200,131,0.46358174085617065,0,0,inf,0,0,disc_only,mid
generated.csv,1200,1200,228,0.46829694509506226,0,0,inf,0,0,disc_only,mid
generated.csv,1200,1200,242,0.4612466096878052,0,0,inf,0,0,disc_only,mid
generated.csv,1280,1280,40,0.46531811356544495,0,0,inf,0,0,disc_only,mid
generated.csv,1280,1280,85,0.46710532903671265,0,0,inf,0,0,disc_only,mid
generated.csv,1280,1280,99,0.4617120027542114,0,0,inf,0,0,disc_only,mid
generated.csv,1280,1280,130,0.46237078309059143,0,0,inf,0,0,disc_only,mid
generated.csv,1280,1280,137,0.46544763445854187,0,0,inf,0,0,disc_only,mid
generated.csv,1280,1280,192,0.4622041583061218,0,0,inf,0,0,disc_only,mid
generated.csv,1280,1280,193,0.46479547023773193,0,0,inf,0,0,disc_only,mid
generated.csv,1280,1280,240,0.46631884574890137,0,0,inf,0,0,disc_only,mid
generated.csv,1280,1280,245,0.4661623239517212,0,0,inf,0,0,disc_only,mid
generated.csv,1360,1360,244,0.46290138363838196,0,0,inf,0,0,disc_only,mid
generated.csv,1360,1360,156,0.46332886815071106,0,0,inf,0,0,disc_only,mid
generated.csv,1360,1360,108,0.4632948935031891,0,0,inf,0,0,disc_only,mid
generated.csv,1360,1360,80,0.4647587835788727,0,0,inf,0,0,disc_only,mid
generated.csv,1360,1360,26,0.4671891927719116,0,0,inf,0,0,disc_only,mid
generated.csv,1360,1360,123,0.46553364396095276,0,0,inf,0,0,disc_only,mid
generated.csv,1360,1360,49,0.46658051013946533,0,0,inf,0,0,disc_only,mid
generated.csv,1360,1360,162,0.46258363127708435,0,0,inf,0,0,disc_only,mid
generated.csv,1360,1360,3,0.46497878432273865,0,0,inf,0,0,disc_only,mid
generated.csv,1360,1360,122,0.46430346369743347,0,0,inf,0,0,disc_only,mid
generated.csv,1440,1440,60,0.4650401473045349,0,0,inf,0,0,disc_only,long
generated.csv,1440,1440,175,0.45918622612953186,0,0,inf,0,0,disc_only,long
generated.csv,1440,1440,8,0.46374842524528503,0,0,inf,0,0,disc_only,long
generated.csv,1440,1440,110,0.46172699332237244,0,0,inf,0,0,disc_only,long
generated.csv,1440,1440,223,0.46818962693214417,0,0,inf,0,0,disc_only,long
generated.csv,1440,1440,236,0.47026750445365906,0,0,inf,0,0,disc_only,long
generated.csv,1440,1440,15,0.4676888883113861,0,0,inf,0,0,disc_only,long
generated.csv,1440,1440,212,0.46306291222572327,0,0,inf,0,0,disc_only,long
generated.csv,1440,1440,86,0.4635869264602661,0,0,inf,0,0,disc_only,long
generated.csv,1440,1440,184,0.4640152156352997,0,0,inf,0,0,disc_only,long
generated.csv,1520,1520,234,0.4663620889186859,0,0,inf,0,0,disc_only,long
generated.csv,1520,1520,247,0.46655237674713135,0,0,inf,0,0,disc_only,long
generated.csv,1520,1520,59,0.46348562836647034,0,0,inf,0,0,disc_only,long
generated.csv,1520,1520,13,0.4644152522087097,0,0,inf,0,0,disc_only,long
generated.csv,1520,1520,174,0.4645144045352936,0,0,inf,0,0,disc_only,long
generated.csv,1520,1520,215,0.463186115026474,0,0,inf,0,0,disc_only,long
generated.csv,1520,1520,62,0.46255698800086975,0,0,inf,0,0,disc_only,long
generated.csv,1520,1520,51,0.4681646525859833,0,0,inf,0,0,disc_only,long
generated.csv,1520,1520,42,0.46205130219459534,0,0,inf,0,0,disc_only,long
generated.csv,1520,1520,225,0.463944673538208,0,0,inf,0,0,disc_only,long
generated.csv,1600,1600,106,0.46365219354629517,0,0,inf,0,0,disc_only,long
generated.csv,1600,1600,160,0.46123650670051575,0,0,inf,0,0,disc_only,long
generated.csv,1600,1600,50,0.46944886445999146,0,0,inf,0,0,disc_only,long
generated.csv,1600,1600,107,0.4687386155128479,0,0,inf,0,0,disc_only,long
generated.csv,1600,1600,105,0.4611801505088806,0,0,inf,0,0,disc_only,long
generated.csv,1600,1600,213,0.47041696310043335,0,0,inf,0,0,disc_only,long
generated.csv,1600,1600,210,0.46558478474617004,0,0,inf,0,0,disc_only,long
generated.csv,1600,1600,16,0.4673405587673187,0,0,inf,0,0,disc_only,long
generated.csv,1600,1600,112,0.464045912027359,0,0,inf,0,0,disc_only,long
generated.csv,1600,1600,25,0.4607737958431244,0,0,inf,0,0,disc_only,long
generated.csv,1680,1680,84,0.4629370868206024,0,0,inf,0,0,disc_only,long
generated.csv,1680,1680,90,0.4678995609283447,0,0,inf,0,0,disc_only,long
generated.csv,1680,1680,166,0.4637223780155182,0,0,inf,0,0,disc_only,long
generated.csv,1680,1680,28,0.4597369134426117,0,0,inf,0,0,disc_only,long
generated.csv,1680,1680,149,0.46053406596183777,0,0,inf,0,0,disc_only,long
generated.csv,1680,1680,92,0.46460476517677307,0,0,inf,0,0,disc_only,long
generated.csv,1680,1680,101,0.46077632904052734,0,0,inf,0,0,disc_only,long
generated.csv,1680,1680,227,0.4657747447490692,0,0,inf,0,0,disc_only,long
generated.csv,1680,1680,103,0.4627193808555603,0,0,inf,0,0,disc_only,long
generated.csv,1680,1680,19,0.4671115577220917,0,0,inf,0,0,disc_only,long
generated.csv,1760,1760,6,0.46607914566993713,0,0,inf,0,0,disc_only,long
generated.csv,1760,1760,37,0.46584051847457886,0,0,inf,0,0,disc_only,long
generated.csv,1760,1760,93,0.4616362750530243,0,0,inf,0,0,disc_only,long
generated.csv,1760,1760,125,0.47045379877090454,0,0,inf,0,0,disc_only,long
generated.csv,1760,1760,146,0.46721988916397095,0,0,inf,0,0,disc_only,long
generated.csv,1760,1760,151,0.45976221561431885,0,0,inf,0,0,disc_only,long
generated.csv,1760,1760,232,0.45909228920936584,0,0,inf,0,0,disc_only,long
generated.csv,1840,1840,35,0.4637428820133209,0,0,inf,0,0,disc_only,long
generated.csv,1840,1840,48,0.4666827917098999,0,0,inf,0,0,disc_only,long
generated.csv,1840,1840,67,0.468099445104599,0,0,inf,0,0,disc_only,long
generated.csv,1840,1840,95,0.4629180431365967,0,0,inf,0,0,disc_only,long
generated.csv,1840,1840,153,0.45958060026168823,0,0,inf,0,0,disc_only,long
generated.csv,1840,1840,179,0.4714775085449219,0,0,inf,0,0,disc_only,long
generated.csv,1840,1840,202,0.4596025049686432,0,0,inf,0,0,disc_only,long
generated.csv,1840,1840,220,0.4584304988384247,0,0,inf,0,0,disc_only,long
generated.csv,1920,1920,24,0.46060827374458313,0,0,inf,0,0,disc_only,long
generated.csv,1920,1920,61,0.46246328949928284,0,0,inf,0,0,disc_only,long
generated.csv,1920,1920,81,0.4594554007053375,0,0,inf,0,0,disc_only,long
generated.csv,1920,1920,181,0.4655354619026184,0,0,inf,0,0,disc_only,long
generated.csv,1920,1920,195,0.46325042843818665,0,0,inf,0,0,disc_only,long
generated.csv,2000,2000,12,0.4598258137702942,0,0,inf,0,0,disc_only,long
generated.csv,2000,2000,46,0.46936434507369995,0,0,inf,0,0,disc_only,long
generated.csv,2000,2000,64,0.46311214566230774,0,0,inf,0,0,disc_only,long
generated.csv,2000,2000,141,0.467146098613739,0,0,inf,0,0,disc_only,long
generated.csv,2000,2000,145,0.46293121576309204,0,0,inf,0,0,disc_only,long
generated.csv,2000,2000,161,0.46285462379455566,0,0,inf,0,0,disc_only,long
generated.csv,2000,2000,200,0.4641386866569519,0,0,inf,0,0,disc_only,long
generated.csv,2000,2000,208,0.4627331495285034,0,0,inf,0,0,disc_only,long
